date,code,geo,race,afd,afd_lower,afd_upper,cdu_csu,cdu_csu_lower,cdu_csu_upper,fdp,fdp_lower,fdp_upper,green,green_lower,green_upper,left,left_lower,left_upper,spd,spd_lower,spd_upper
01/11/2021,DEU,Germany,Bundestag,10.3301886,8.75013779,11.91023941,20.82497531,18.71823992,22.93171069,13.97105348,12.1794936,15.76261336,16.24723371,14.3375038,18.15696361,4.819437394,3.711299926,5.927574863,26.22608352,23.94337793,28.5087891
31/10/2021,DEU,Germany,Bundestag,10.32436578,8.743846965,11.9048846,20.82539078,18.71742149,22.93336008,13.97396613,12.1812137,15.76671856,16.24268588,14.33212506,18.1532467,4.820252725,3.711366129,5.92913932,26.23169674,23.94749742,28.51589606
30/10/2021,DEU,Germany,Bundestag,10.31855946,8.737626746,11.89949217,20.82576878,18.71664463,22.93489294,13.9770548,12.18316981,15.77093978,16.23844955,14.3271129,18.1497862,4.82100631,3.711420057,5.930592564,26.23678167,23.95118832,28.52237502
29/10/2021,DEU,Germany,Bundestag,10.31237208,8.731092353,11.89365181,20.8260823,18.71586465,22.93629995,13.98076029,12.18576681,15.77575377,16.23457115,14.32249784,18.14664445,4.821649952,3.71140989,5.931890014,26.24108169,23.9541805,28.52798288
28/10/2021,DEU,Germany,Bundestag,10.29940557,8.760372622,11.83843852,20.65188055,18.60089955,22.70286155,14.16694682,12.40780956,15.92608408,16.2330782,14.36958952,18.09656688,4.820639098,3.7393164,5.901961796,26.41101935,24.17909622,28.64294249
27/10/2021,DEU,Germany,Bundestag,10.25099747,8.736372882,11.76562205,20.56476118,18.5445588,22.58496357,14.05122105,12.32270671,15.77973539,16.37104966,14.52600318,18.21609615,4.811116661,3.745745701,5.87648762,26.50908433,24.3045737,28.71359497
26/10/2021,DEU,Germany,Bundestag,10.30793342,8.827250213,11.78861664,20.2271899,18.27050433,22.18387547,14.28834896,12.59089509,15.98580282,16.4521079,14.65001346,18.25420235,5,3.938834485,6.061165515,26.64367629,24.49046197,28.79689062
25/10/2021,DEU,Germany,Bundestag,10.28776736,8.808572973,11.76696175,20.20281591,18.2471532,22.15847861,14.08465946,12.39875465,15.77056426,16.22868914,14.4373053,18.02007298,5,3.938897768,6.061102232,26.70548487,24.55059968,28.86037005
24/10/2021,DEU,Germany,Bundestag,10.32080674,8.729567958,11.91204553,20.21097037,18.11341265,22.30852809,13.81513414,12.01685732,15.61341095,16.22551006,14.30105366,18.14996645,4.774489941,3.664252121,5.884727762,26.73109311,24.41843575,29.04375047
23/10/2021,DEU,Germany,Bundestag,10.31839509,8.727106752,11.90968342,20.210297,18.11244194,22.30815205,13.81389252,12.01541039,15.61237465,16.22274844,14.29815818,18.14733871,4.777251556,3.666497818,5.888005294,26.73613818,24.42298438,29.04929198
22/10/2021,DEU,Germany,Bundestag,10.31550844,8.724297094,11.90671979,20.20975955,18.11172583,22.30779327,13.81255663,12.01398479,15.61112848,16.21947353,14.29489038,18.14405668,4.780526469,3.669260737,5.8917922,26.74098162,24.42747365,29.05448959
21/10/2021,DEU,Germany,Bundestag,10.42397753,8.92275178,11.92520328,19.91093994,17.94490083,21.87697904,13.98749848,12.28747764,15.68751931,15.98071164,14.1799925,17.78143079,5.019288356,3.945852198,6.092724514,26.93177165,24.74967158,29.11387171
20/10/2021,DEU,Germany,Bundestag,10.43713314,8.936830211,11.93743606,19.92034787,17.95608126,21.88461449,13.95927748,12.26225538,15.65629958,15.96285348,14.16470221,17.76100474,5.037146524,3.963479724,6.110813324,26.91989567,24.74027894,29.0995124
19/10/2021,DEU,Germany,Bundestag,10.44907318,8.949564426,11.94858193,19.92867918,17.96596101,21.89139735,13.93305414,12.23871714,15.62739113,15.94613307,14.15027074,17.74199541,5.053866928,3.979914124,6.127819732,26.91032057,24.73284215,29.08779899
18/10/2021,DEU,Germany,Bundestag,10.26754381,8.782139164,11.75294846,19.55178908,17.60597947,21.4975987,14.10885657,12.40645284,15.81126031,16.10838299,14.30676468,17.91000131,5.071423298,3.997329366,6.14551723,27.1277641,24.94626786,29.30926035
17/10/2021,DEU,Germany,Bundestag,10.20455169,8.625164219,11.78393917,19.65995288,17.58798219,21.73192357,13.4724956,11.69212162,15.25286959,16.09669529,14.1812063,18.01218428,4.890491174,3.771863435,6.009118913,27.13255623,24.81104158,29.45407088
16/10/2021,DEU,Germany,Bundestag,10.21544743,8.638895267,11.7919996,19.67024776,17.60236367,21.73813186,13.45565418,11.67983454,15.23147382,16.0818761,14.17101997,17.99273223,4.907156567,3.789565765,6.02474737,27.11317774,24.79704264,29.42931283
15/10/2021,DEU,Germany,Bundestag,10.22515953,8.651508001,11.79881107,19.68031564,17.6165191,21.74411217,13.44003205,11.66870422,15.21135988,16.06794126,14.16167911,17.97420341,4.923501967,3.806953855,6.04005008,27.09382033,24.78306271,29.40457796
14/10/2021,DEU,Germany,Bundestag,10.23336538,8.743681695,11.72304907,19.80665152,17.84451502,21.76878802,13.68039979,11.98931483,15.37148475,16.04621792,14.2398136,17.85262225,4.95732772,3.890709443,6.023945996,27.14652574,24.95596797,29.33708351
13/10/2021,DEU,Germany,Bundestag,10.1895795,8.782743096,11.5964159,20.26523105,18.39587204,22.13459006,13.31598632,11.7384913,14.89348134,16.02987151,14.32028349,17.73945952,4.973578024,3.964455469,5.982700578,26.75554626,24.69475544,28.81633709
12/10/2021,DEU,Germany,Bundestag,10.21521179,8.800956815,11.62946676,20.34384367,18.46386359,22.22382374,13.25484919,11.67411426,14.83558411,16.00465316,14.28918857,17.72011775,5.006891694,3.990329509,6.023453879,26.7216019,24.65329763,28.78990617
11/10/2021,DEU,Germany,Bundestag,10.24461691,8.871974191,11.61725963,20.63376507,18.80038235,22.4671478,12.99529492,11.47769629,14.51289354,15.95639792,14.29760145,17.61519438,5.038669167,4.050656721,6.026681614,26.70752988,24.7031702,28.71188956
10/10/2021,DEU,Germany,Bundestag,10.09389817,8.689421083,11.49837526,20.81433509,18.92265252,22.70601767,12.81435505,11.26036857,14.36834154,15.74058429,14.04431541,17.43685317,5.273626272,4.235096881,6.312155664,26.58057015,24.52020413,28.64093618
09/10/2021,DEU,Germany,Bundestag,10.11536331,8.705489496,11.52523713,20.85828392,18.95954735,22.75702049,12.78297938,11.22616126,14.33979749,15.73217322,14.0313112,17.43303524,5.291116532,4.247888255,6.334344809,26.55438277,24.48887653,28.619889
08/10/2021,DEU,Germany,Bundestag,10.13497222,8.720271103,11.54967333,20.89890368,18.99384442,22.80396293,12.75346054,11.19421709,14.31270399,15.72493378,14.01997696,17.42989059,5.307223532,4.259769285,6.354677778,26.52968437,24.45964872,28.59972002
07/10/2021,DEU,Germany,Bundestag,10.15448313,8.770144057,11.53882219,21.11572624,19.24561412,22.98583836,12.62892598,11.11239711,14.14545484,15.81010324,14.13901356,17.48119291,5.239776369,4.22148493,6.258067807,26.49318228,24.47152828,28.51483628
06/10/2021,DEU,Germany,Bundestag,10.17113403,8.781664127,11.56060394,21.14519662,19.26849801,23.02189523,12.60804399,11.08804554,14.12804243,15.79980325,14.12417618,17.47543032,5.254672094,4.231923698,6.277420491,26.47610151,24.44895854,28.50324448
05/10/2021,DEU,Germany,Bundestag,10.18704546,8.792678271,11.58141265,21.17366642,19.29066989,23.05666294,12.58773617,11.06444316,14.11102918,15.78945228,14.10951072,17.46939383,5.268924565,4.241923895,6.295925236,26.46027767,24.42787634,28.49267899
04/10/2021,DEU,Germany,Bundestag,10.32883824,8.890751896,11.76692458,21.38312214,19.44662495,23.31961932,12.31361196,10.7683228,13.85890111,15.59683906,13.88265256,17.31102556,5.528098599,4.451313085,6.604884113,26.35493516,24.2754604,28.43440993
03/10/2021,DEU,Germany,Bundestag,10.5327177,8.976419315,12.08901608,21.72752604,19.63490587,23.82014621,11.70345902,10.06824122,13.33867682,15.79311252,13.93950856,17.64671648,5.786377466,4.608254676,6.964500257,26.20671761,23.97151571,28.44191951
02/10/2021,DEU,Germany,Bundestag,10.54026787,8.9832627,12.09727303,21.7400603,19.64670276,23.83341783,11.7003575,10.06511637,13.33559863,15.78963639,13.93598765,17.64328512,5.794406261,4.615301411,6.973511111,26.18834772,23.95344733,28.42324811
01/10/2021,DEU,Germany,Bundestag,10.54778676,8.9902264,12.10534712,21.75263749,19.65874167,23.84653332,11.69690508,10.06181813,13.33199203,15.78620417,13.93268349,17.63972485,5.802612463,4.62262387,6.982601056,26.1696049,23.93522449,28.40398532
30/09/2021,DEU,Germany,Bundestag,10.69921582,9.182921177,12.21551047,21.91736989,19.88610747,23.94863231,11.68137398,10.10118604,13.26156192,15.65143072,13.86449991,17.43836152,6.026046111,4.863481027,7.188611196,25.7119492,23.56313059,27.86076782
29/09/2021,DEU,Germany,Bundestag,10.71765038,9.205552632,12.22974814,22.38069439,20.33901686,24.42237192,11.37547584,9.820741961,12.93020972,15.71157804,13.92812557,17.49503051,6.189610608,5.013719836,7.36550138,25.2400844,23.11297102,27.36719777
28/09/2021,DEU,Germany,Bundestag,10.72007927,9.206707187,12.23345136,22.37986327,20.33672615,24.42300039,11.37965051,9.823490299,12.93581072,15.70962545,13.92497023,17.49428068,6.189698369,5.012938538,7.366458201,25.24074,23.11207228,27.36940771
27/09/2021,DEU,Germany,Bundestag,10.7224266,9.207848522,12.23700467,22.37899957,20.33448775,24.42351139,11.38361256,9.826104928,12.9411202,15.70771867,13.92193134,17.493506,6.189821653,5.012238111,7.367405195,25.24135712,23.11122277,27.37149147
26/09/2021,DEU,Germany,Bundestag,10.72474567,9.209011071,12.24048027,22.37806402,20.33224306,24.42388498,11.38742794,9.828631484,12.9462244,15.70580865,13.91894419,17.49267312,6.189996357,5.0116211,7.368371613,25.24194326,23.11040851,27.37347802
25/09/2021,DEU,Germany,Bundestag,10.72711196,9.210249383,12.24397455,22.37698796,20.32990419,24.42407173,11.39117333,9.831124943,12.95122172,15.70382236,13.9159203,17.49172441,6.190253877,5.011103672,7.369404081,25.24250428,23.10961303,27.37539554
24/09/2021,DEU,Germany,Bundestag,10.72966763,9.211677729,12.24765754,22.37561757,20.32729706,24.42393808,11.39495957,9.833669182,12.95624996,15.70161562,13.91269996,17.49053129,6.190670585,5.010740815,7.370600356,25.24304126,23.10881139,27.37727113
23/09/2021,DEU,Germany,Bundestag,10.7329692,9.213793662,12.25214473,22.37326203,20.32372021,24.42280385,11.39906732,9.836500045,12.9616346,15.69859809,13.90868997,17.48850621,6.191612284,5.010847265,7.372377303,25.2435134,23.10793038,27.37909643
22/09/2021,DEU,Germany,Bundestag,11.14086024,9.613294545,12.66842593,22.09021705,20.07233098,24.10810312,11.23516014,9.700194388,12.77012588,15.55417748,13.79239304,17.31596191,6.348941674,5.166560117,7.531323232,25.29273351,23.17957696,27.40589007
21/09/2021,DEU,Germany,Bundestag,11,9.450261425,12.54973858,22.00601642,19.95308093,24.05895191,11.11661959,9.559660261,12.67357893,15.70919292,13.9078579,17.51052794,6.451985187,5.238622094,7.66534828,25.3055513,23.15184179,27.4592608
20/09/2021,DEU,Germany,Bundestag,11.12389295,9.573506798,12.67427911,21.9086721,19.86814505,23.94919915,11.1142447,9.564245371,12.66424403,15.82531315,14.02675565,17.62387064,6.317634895,5.121813798,7.513455991,25.44058943,23.29250428,27.58867459
19/09/2021,DEU,Germany,Bundestag,11.1270966,9.537283388,12.71690982,21.6530571,19.56855478,23.73755941,11.10740185,9.51734292,12.69746077,15.8079304,13.9650141,17.65084671,6.254193203,5.033555802,7.474830605,25.59146202,23.38477635,27.79814769
18/09/2021,DEU,Germany,Bundestag,11.12706669,9.537011022,12.71712236,21.66015147,19.57507603,23.74522691,11.10388588,9.513823485,12.69394827,15.80890925,13.96566689,17.65215161,6.254133385,5.033315239,7.47495153,25.59359495,23.38650365,27.80068625
17/09/2021,DEU,Germany,Bundestag,11.12710484,9.536810697,12.71739899,21.66742046,19.58177517,23.75306575,11.10007362,9.510032609,12.69011463,15.81024693,13.96667171,17.65382215,6.254209686,5.033206347,7.475213026,25.59557479,23.38809328,27.8030563
16/09/2021,DEU,Germany,Bundestag,11.19083711,9.626055698,12.75561852,21.61642827,19.56991453,23.66294201,11.15301803,9.590489846,12.71554622,15.81708083,14.00616287,17.62799879,6.318880869,5.114762145,7.522999593,25.59504131,23.42807461,27.76200802
15/09/2021,DEU,Germany,Bundestag,11.19378049,9.620863274,12.76669772,21.61659986,19.55948518,23.67371453,11.15361943,9.583128176,12.72411068,15.93052396,14.10467767,17.75637025,6.323647949,5.113111489,7.53418441,25.60741198,23.42906538,27.78575857
14/09/2021,DEU,Germany,Bundestag,11.29281988,9.704479116,12.88116064,21.42606015,19.3640649,23.48805539,11.34090563,9.74966055,12.93215072,16.06486728,14.22196828,17.90776627,6.336257263,5.117855666,7.55465886,25.50016862,23.31230763,27.6880296
13/09/2021,DEU,Germany,Bundestag,11.40850084,9.823745547,12.99325614,21.72149916,19.6614609,23.78153742,11.49155283,9.901740671,13.08136498,16.06723583,14.23611047,17.8983612,6.068436428,4.878064363,7.258808492,25.50103522,23.32644378,27.67562666
12/09/2021,DEU,Germany,Bundestag,11.35732106,9.712621634,13.00202048,21.40168942,19.27146326,23.53191558,11.65833232,9.997317234,13.31934741,16.18090768,14.27183058,18.08998477,6,4.767492778,7.232507222,25.51649094,23.2537698,27.77921207
11/09/2021,DEU,Germany,Bundestag,11.35887723,9.714306412,13.00344804,21.40037081,19.27048353,23.53025808,11.65994681,9.999077958,13.32081565,16.18196923,14.27310388,18.09083458,6,4.767667395,7.232332605,25.51508706,23.25272945,27.77744466
10/09/2021,DEU,Germany,Bundestag,11.36060428,9.716237642,13.00497093,21.39954855,19.27009,23.52900711,11.66110897,10.00050654,13.32171141,16.18344387,14.27486909,18.09201865,6,4.767906918,7.232093082,25.5135312,23.25166103,27.77540137
09/09/2021,DEU,Germany,Bundestag,11.36490472,9.77865755,12.95115188,21.47050539,19.41334657,23.52766421,11.5909519,9.996598439,13.18530537,16.25531409,14.41031051,18.10031768,6.062683675,4.86999979,7.25536756,25.50882768,23.32893505,27.68872031
08/09/2021,DEU,Germany,Bundestag,11.37176877,9.789023691,12.95451386,21.45794262,19.40635195,23.5095333,11.60480466,10.01361899,13.19599033,16.24258255,14.40285759,18.0823075,6.179835265,4.978899818,7.380770713,25.51623491,23.34155551,27.6909143
07/09/2021,DEU,Germany,Bundestag,11.37161258,9.78844084,12.95478432,21.45436833,19.40236082,23.50637584,11.60870712,10.01683294,13.2005813,16.2441421,14.40384096,18.08444324,6.181066652,4.979692059,7.382441245,25.51361435,23.33842696,27.68880174
06/09/2021,DEU,Germany,Bundestag,11.19380889,9.581764782,12.80585301,21.31928801,19.21880067,23.41977535,12.0492382,10.39015559,13.7083208,16.6724662,14.76456269,18.58036971,6.556197461,5.293290507,7.819104416,25.03491233,22.81950707,27.25031758
05/09/2021,DEU,Germany,Bundestag,11.3833174,9.761677967,13.00495684,21.31585363,19.22191942,23.40978785,11.96728016,10.31338294,13.62117738,16.83899242,14.92914446,18.74884038,6.734764781,5.456591918,8.012937645,24.59870929,22.39684553,26.80057305
04/09/2021,DEU,Germany,Bundestag,11.38097894,9.7592931,13.00266478,21.32505458,19.23050049,23.41960868,11.96389792,10.31002203,13.61777382,16.84103084,14.93084549,18.75121619,6.733015057,5.454851496,8.011178618,24.5961199,22.39405312,26.79818669
03/09/2021,DEU,Germany,Bundestag,11.37836484,9.756681431,13.00004825,21.33486861,19.23971086,23.43002636,11.96010711,10.30631074,13.61390348,16.8434907,14.93298648,18.75399492,6.73111725,5.453002019,8.009232481,24.59324514,22.39102546,26.79546482
02/09/2021,DEU,Germany,Bundestag,11.22860161,9.653014098,12.80418912,21.35506731,19.30604181,23.40409282,12.01977412,10.40279693,13.63675131,16.92368749,15.05293303,18.79444196,6.727027808,5.479235042,7.974820574,24.58693192,22.43567201,26.73819182
01/09/2021,DEU,Germany,Bundestag,11.23074151,9.657359616,12.8041234,21.35161552,19.30568009,23.39755095,11.9041622,10.29791249,13.5104119,17.32044386,15.43496581,19.20592192,6.588493557,5.355889701,7.821097412,24.17997103,22.04567998,26.31426208
31/08/2021,DEU,Germany,Bundestag,11.08396864,9.517173392,12.65076388,21.74604616,19.68096106,23.81113125,11.84138945,10.23600794,13.44677096,17.49836045,15.60084518,19.39587572,6.720221375,5.472741612,7.967701138,23.71357187,21.59170261,25.83544112
30/08/2021,DEU,Germany,Bundestag,10.9264493,9.39398354,12.45891506,22.36769915,20.31529344,24.42010485,11.97267097,10.38543342,13.55990851,17.51999667,15.65239305,19.38760028,6.687991127,5.463768814,7.91221344,23.23060969,21.15747258,25.30374679
29/08/2021,DEU,Germany,Bundestag,10.7847067,9.193925098,12.3754883,22.71038218,20.56222039,24.85854397,11.88703231,10.23392846,13.54013616,17.59222488,15.64301738,19.54143238,6.548636546,5.285273622,7.81199947,23.06312795,20.90517376,25.22108214
28/08/2021,DEU,Germany,Bundestag,10.78459218,9.194171923,12.37501245,22.71089746,20.56319926,24.85859565,11.89038745,10.23743156,13.54334333,17.59054543,15.641856,19.53923486,6.550987712,5.287675574,7.81429985,23.05798257,20.90071316,25.21525197
27/08/2021,DEU,Germany,Bundestag,10.78437287,9.194437796,12.37430795,22.71186576,20.56477198,24.85895955,11.89364514,10.24096702,13.54632325,17.58891672,15.64088751,19.53694593,6.553723588,5.290520059,7.816927116,23.05241675,20.89600764,25.20882585
26/08/2021,DEU,Germany,Bundestag,10.78250908,9.252106282,12.31291187,23.01043158,20.93204398,25.08881919,11.88991396,10.30130699,13.47852092,17.5909968,15.71425778,19.46773582,6.703988921,5.474502685,7.933475157,22.89668524,20.82564852,24.96772195
25/08/2021,DEU,Germany,Bundestag,10.83935394,9.31421772,12.36449017,23.65107975,21.5645864,25.7375731,12.20714894,10.60691736,13.80738051,17.43990215,15.58081608,19.29898821,7.068092958,5.809592518,8.326593397,21.94147805,19.92418483,23.95877128
24/08/2021,DEU,Germany,Bundestag,10.83466986,9.305153757,12.36418597,23.7107547,21.61583325,25.80567614,12.19999479,10.59517988,13.80480969,17.44904048,15.58367437,19.31440659,7.067453872,5.805088895,8.32981885,21.87513153,19.85448788,23.89577517
23/08/2021,DEU,Germany,Bundestag,10.81527663,9.271184715,12.35936855,24.0104411,21.8842458,26.13663639,12.04987355,10.43751919,13.66222791,17.8400812,15.93991925,19.74024314,6.917283268,5.653158164,8.181408372,20.98941794,18.97886527,22.9999706
22/08/2021,DEU,Germany,Bundestag,11.00778315,9.381849519,12.63371679,24.12868196,21.9063752,26.35098871,12.03918081,10.35275262,13.72560899,17.98978286,16.00068151,19.97888422,6.947721648,5.624378466,8.27106483,20.35768502,18.27362694,22.44174311
21/08/2021,DEU,Germany,Bundestag,11.00603802,9.379514264,12.63256178,24.19911872,21.97354641,26.42469103,12.03492904,10.34783487,13.72202322,17.98059646,15.99073526,19.97045765,6.954749325,5.630204309,8.279294341,20.28895683,18.20685659,22.37105707
20/08/2021,DEU,Germany,Bundestag,11.00380402,9.376807755,12.63080029,24.26577783,22.0371801,26.49437557,12.03028164,10.34265257,13.71791071,17.97286346,15.98230956,19.96341737,6.961187517,5.635561953,8.286813081,20.22422474,18.14402828,22.30442121
19/08/2021,DEU,Germany,Bundestag,10.84106565,9.273551627,12.40857968,24.80473964,22.626029,26.98345029,11.94147596,10.31081911,13.5721328,18.05007631,16.11524445,19.98490817,6.890716658,5.610167571,8.171265744,19.84356386,17.84076483,21.84636288
18/08/2021,DEU,Germany,Bundestag,10.84286796,9.274175727,12.41156018,24.85513222,22.67332008,27.03694435,11.93969121,10.30787009,13.57151232,18.04098127,16.1049988,19.97696373,6.89714875,5.615172491,8.179125009,19.79249824,17.79047744,21.79451905
17/08/2021,DEU,Germany,Bundestag,10.72871479,9.183014973,12.27441461,25.43380325,23.25404237,27.61356413,11.77497154,10.16931971,13.38062337,18.30157246,16.37196791,20.23117702,6.790353042,5.530692058,8.050014026,19.35446315,17.39050224,21.31842406
16/08/2021,DEU,Germany,Bundestag,10.62596218,9.105423002,12.14650136,25.36908714,23.21955176,27.51862251,11.92177556,10.32393812,13.51961299,18.78611746,16.85742979,20.71480514,6.671061014,5.437297424,7.904824604,18.78295683,16.86538833,20.70052534
15/08/2021,DEU,Germany,Bundestag,10.63324806,9.054181972,12.21231415,25.50041693,23.26623656,27.73459729,11.82981973,10.17569837,13.48394109,19.02446604,17.01594644,21.03298564,6.942936092,5.642197864,8.24367432,18.34774985,16.36965063,20.32584908
14/08/2021,DEU,Germany,Bundestag,10.62770767,9.047613916,12.20780143,25.56196737,23.32388108,27.80005366,11.83335523,10.17737871,13.48933174,19.01010778,17.00020056,21.020015,6.946498191,5.644221119,8.248775264,18.303761,16.32577624,20.28174576
13/08/2021,DEU,Germany,Bundestag,10.62224158,9.041239763,12.20324339,25.61959221,23.3778984,27.86128602,11.83672022,10.17904072,13.49439973,18.99724596,16.9860633,21.00842862,6.949721205,5.646044542,8.253397867,18.26164909,16.28385759,20.23944059
12/08/2021,DEU,Germany,Bundestag,10.69058932,9.147799756,12.23337889,25.75651803,23.5686945,27.94434156,11.91594184,10.29744921,13.53443448,18.91625667,16.95894684,20.8735665,6.875343847,5.61100296,8.139684734,17.82193866,15.91291416,19.73096315
11/08/2021,DEU,Germany,Bundestag,10.66829741,9.135682927,12.20091189,26.01917894,23.83573213,28.20262575,11.85724298,10.25193469,13.46255127,19.12027008,17.16522871,21.07531144,6.872604412,5.615516453,8.129692371,17.39231833,15.51410292,19.27053373
10/08/2021,DEU,Germany,Bundestag,10.66484479,9.129699277,12.1999903,26.07639672,23.88731895,28.2654745,11.85271783,10.24470534,13.46073032,19.10922339,17.15101427,21.06743251,6.877121367,5.617338746,8.136903987,17.36457863,15.48413644,19.24502082
09/08/2021,DEU,Germany,Bundestag,10.65506282,9.116021937,12.1941037,26.49023979,24.281396,28.69908359,11.98443545,10.36381929,13.60505161,19.20235013,17.23489984,21.16980042,6.739895878,5.488995287,7.990796469,17.16617362,15.28854675,19.04380049
08/08/2021,DEU,Germany,Bundestag,10.58489562,9.033004681,12.13678656,27.09328728,24.84652136,29.3400532,12.03907579,10.39902597,13.67912561,19.26843272,17.27753753,21.25932791,6.679172994,5.418490368,7.939855619,16.76960567,14.88499582,18.65421552
07/08/2021,DEU,Germany,Bundestag,10.58340284,9.030299716,12.13650596,27.11435127,24.86506848,29.36363406,12.03594599,10.39465066,13.67724131,19.2634757,17.27105654,21.25589486,6.684246862,5.422011675,7.946482048,16.75764967,14.87195748,18.64334186
06/08/2021,DEU,Germany,Bundestag,10.58183379,9.027475739,12.13619184,27.13520783,24.88334943,29.38706623,12.03289179,10.39030181,13.67548177,19.25929665,17.26526822,21.25332508,6.689036465,5.4252353,7.95283763,16.74539557,14.85857645,18.63221468
05/08/2021,DEU,Germany,Bundestag,10.57730067,9.023911056,12.13069028,27.370321,25.11383172,29.62681028,12.16738255,10.51891745,13.81584766,19.26443964,17.27091235,21.25796693,6.691578009,5.42805346,7.955102558,16.72376941,14.8387298,18.60880902
04/08/2021,DEU,Germany,Bundestag,10.57708073,9.022872627,12.13128884,27.38733579,25.12911556,29.64555602,12.16317452,10.51402037,13.81232868,19.25730478,17.26293987,21.25166968,6.697453886,5.432696394,7.962211378,16.71365922,14.82804661,18.59927183
03/08/2021,DEU,Germany,Bundestag,10.60400821,9.044141578,12.16387483,27.61935685,25.34872001,29.88999368,12.16587714,10.51245269,13.81930158,19.26084913,17.26115887,21.26053939,6.736908641,5.465394287,8.008422994,16.44730888,14.56963383,18.32498394
02/08/2021,DEU,Germany,Bundestag,10.59396516,9.035608053,12.15232227,28.08309444,25.79993247,30.36625642,12.14489274,10.49358096,13.79620452,18.82515583,16.84301084,20.80730083,6.752651779,5.480231854,8.025071703,16.28478936,14.41534884,18.15422987
01/08/2021,DEU,Germany,Bundestag,10.60028434,8.973080733,12.22748794,28.06452443,25.68392213,30.44512673,12.12229091,10.39844179,13.84614004,18.93265298,16.86274873,21.00255722,6.752683619,5.428582999,8.076784238,16.01243239,14.07076555,17.95409922
31/07/2021,DEU,Germany,Bundestag,10.59712265,8.970214137,12.22403117,28.06961913,25.68897457,30.4502637,12.12265057,10.3988388,13.84646234,18.93291858,16.86307788,21.00275928,6.752995721,5.428922724,8.077068719,16.01083438,14.06932259,17.95234617
30/07/2021,DEU,Germany,Bundestag,10.593769,8.967234104,12.2203039,28.07512008,25.6945132,30.45572696,12.12289608,10.39919755,13.84659462,18.93332643,16.86362481,21.00302805,6.753616187,5.429593885,8.077638489,16.00882036,14.06756026,17.95008046
29/07/2021,DEU,Germany,Bundestag,10.71469032,9.134328284,12.29505235,28.08807392,25.7815045,30.39464334,12.1179701,10.45093082,13.78500937,18.87569571,16.87249168,20.87889974,6.759321587,5.474600487,8.044042687,16.06363386,14.18332433,17.94394338
28/07/2021,DEU,Germany,Bundestag,10.60644521,9.036431885,12.17645854,28.28060548,25.97236997,30.58884098,12.21607208,10.54531541,13.88682874,18.68547831,16.69308421,20.67787241,6.747477778,5.465864496,8.029091061,15.97400837,14.10139877,17.84661796
27/07/2021,DEU,Germany,Bundestag,10.60222324,9.031825753,12.17262072,28.28902399,25.97962032,30.59842766,12.20836185,10.53740239,13.8793213,18.69136158,16.69785569,20.68486747,6.747721206,5.465546778,8.029895634,15.97114667,14.09788116,17.84441218
26/07/2021,DEU,Germany,Bundestag,10.68243984,9.155112497,12.20976718,28.19561482,25.96007663,30.43115301,12.07938675,10.46837858,13.69039493,18.80084742,16.8639443,20.73775054,6.859233966,5.607521992,8.110945941,15.96248614,14.14618463,17.77878766
25/07/2021,DEU,Germany,Bundestag,10.27666759,8.69203619,11.861299,28.6616716,26.30031036,31.02303285,11.87314234,10.18644114,13.55984353,19.0498168,16.99935015,21.10028345,6.832207298,5.516793262,8.147621334,16.01210447,14.09783993,17.92636901
24/07/2021,DEU,Germany,Bundestag,10.28078447,8.696920769,11.86464818,28.6743188,26.31419121,31.03444639,11.86177347,10.17686216,13.54668479,19.05243383,17.00317685,21.10169081,6.833688756,5.518987179,8.148390333,16.00169777,14.08916414,17.91423141
23/07/2021,DEU,Germany,Bundestag,10.28434282,8.701285779,11.86739987,28.68701454,26.32811952,31.04590957,11.85021604,10.16711235,13.53331973,19.0555279,17.00746292,21.10359289,6.83502461,5.521052147,8.148997072,15.99124199,14.08044632,17.90203766
22/07/2021,DEU,Germany,Bundestag,10.36163183,8.830394449,11.8928692,29.03187885,26.74492474,31.31883295,11.66952222,10.05555911,13.28348532,19.06750799,17.08758416,21.04743182,6.675563086,5.419316501,7.931809671,15.8927023,14.05293024,17.73247436
21/07/2021,DEU,Germany,Bundestag,10.38799547,8.836265893,11.93972505,29.22978877,26.90828324,31.55129431,11.6533554,10.01957501,13.28713579,18.84166657,16.84721421,20.83611893,6.598440184,5.333831498,7.863048869,15.95466366,14.08783266,17.82149467
20/07/2021,DEU,Germany,Bundestag,10.50225314,8.965222058,12.03928422,29.18149971,26.8946312,31.46836822,11.53681573,9.934654431,13.13897704,18.91090683,16.94244666,20.879367,6.751541421,5.490056902,8.01302594,15.86784704,14.03253374,17.70316033
19/07/2021,DEU,Germany,Bundestag,10.48976816,8.956768734,12.02276759,29.20461282,26.92153552,31.48769011,11.36461885,9.776186325,12.95305138,19.08123329,17.1098706,21.05259598,6.915335296,5.642811171,8.187859421,15.69823639,13.87468153,17.52179126
18/07/2021,DEU,Germany,Bundestag,10.25421166,8.667130745,11.84129258,29.36437204,26.9823072,31.74643688,11.34508153,9.688158035,13.00200503,19.10326239,17.04822219,21.15830259,7.100949965,5.759376897,8.442523032,15.60927356,13.70891678,17.50963035
